종목코드,종목명,지배비율,순차입금,매출액_2023,매출액_2024,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2023,영업이익_2024,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,매출액_성장률_2025,매출액_성장률_2026,매출액_성장률_2027,매출액_성장률_2028,매출액_최대성장률,영업이익_성장률_2025,영업이익_성장률_2026,영업이익_성장률_2027,영업이익_성장률_2028,영업이익_최대성장률,데이터_가용성,가용_연도수,PER,PBR,ROE,부채비율,평균거래량_20d,최근거래일_거래량,OBV_trend,RSI,저항선,지지선,MA_align,MACD_signal,외인_5d,외인_20d,기관_5d,기관_20d,시장,현재가,시가총액,Recent_Volume,거래량배수,업종,컨센_보강,컨센_보강일
337930,젝시믹스,0.9626,-5.29,2325.77,2715.94,2740.97,2905.0,3050.0,,181.94,248.99,173.49,230.0,275.0,,0.92,5.98,4.99,,5.98,-30.32,32.57,19.57,,32.57,3년치 존재,3,,,9.19,44.1,79820.0,96542.0,down,25.3,3295.0,2380.0,down,bear,-31380.0,-242847.0,10.0,-3104.0,KOSDAQ,2380,706,96542,1.2,"섬유,의류,신발,호화품",True,2026-08-24
080010,이상네트웍스,0.7078,-696.54,822.91,977.96,1037.83,,,,151.43,207.37,229.17,,,,6.12,,,,6.12,10.51,,,,10.51,1년치 존재,1,,,10.5,21.51,3362.0,2140.0,up,48.8,8160.0,6850.0,down,bull,-3964.0,-6651.0,0.0,0.0,KOSDAQ,7460,734,2140,0.6,다각화된소비자서비스,False,
265560,영화테크,1.0,-162.21,649.2,948.27,1086.14,,,,50.14,153.88,180.42,,,,14.54,,,,14.54,17.25,,,,17.25,1년치 존재,1,,,29.79,35.87,8187.0,4403.0,down,33.8,7510.0,6380.0,down,bear,-7020.0,-30583.0,0.0,3577.0,KOSDAQ,6460,691,4403,0.5,자동차부품,False,
096350,대창솔루션,0.8343,566.88,717.15,613.99,598.77,,,,55.96,4.37,-1.44,,,,-2.48,,,,-2.48,-132.95,,,,-132.95,1년치 존재,1,,,1.66,320.41,235043.0,132700.0,down,49.7,2150.0,1476.0,mixed,bear,-12892.0,-89215.0,0.0,342.0,KOSDAQ,1911,704,132700,0.6,조선,False,
104460,디와이피엔에프,1.0,170.8,1440.56,2810.19,3962.56,,,,83.25,245.95,285.69,,,,41.01,,,,41.01,16.16,,,,16.16,1년치 존재,1,,,5.88,54.44,10551.0,18779.0,down,28.1,9400.0,6480.0,down,bear,-5349.0,-19086.0,-231.0,-7379.0,KOSDAQ,6670,702,18779,1.8,기계,False,
487580,폴레드,1.0,-166.74,,528.08,799.33,,,,,62.0,104.25,,,,51.37,,,,51.37,68.15,,,,68.15,1년치 존재,1,,,23.83,41.86,131179.0,137245.0,down,31.7,3970.0,2900.0,down,bull,-119781.0,-318751.0,-38167.0,-34964.0,KOSDAQ,2900,730,137245,1.0,가정용기기와용품,False,
332370,아이디피,0.9986,-370.58,363.66,465.26,490.83,,,,55.31,110.83,108.76,,,,5.5,,,,5.5,-1.87,,,,-1.87,1년치 존재,1,,,13.98,8.46,2296.0,2648.0,down,37.5,5710.0,5170.0,mixed,bear,1226.0,-2447.0,0.0,123.0,KOSDAQ,5180,688,2648,1.2,컴퓨터와주변기기,False,
024830,세원물산,,-1850.76,1930.45,2309.05,2116.16,,,,59.07,13.42,30.57,,,,-8.35,,,,-8.35,127.79,,,,127.79,1년치 존재,1,,,3.46,28.23,2387.0,1326.0,down,40.6,9530.0,8390.0,down,bear,-3750.0,-3195.0,0.0,0.0,KOSDAQ,8390,701,1326,0.6,자동차부품,False,
049550,잉크테크,1.0,519.14,628.09,739.37,775.34,,,,38.46,27.11,8.02,,,,4.86,,,,4.86,-70.42,,,,-70.42,1년치 존재,1,,,9.47,96.15,5679.0,827.0,down,59.5,3575.0,2995.0,up,bear,-1986.0,-7161.0,0.0,0.0,KOSDAQ,3565,699,827,0.1,컴퓨터와주변기기,False,
049470,비트플래닛,,-102.6,433.95,361.41,248.41,,,,-68.36,2.5,-45.2,,,,-31.27,,,,-31.27,-1908.0,,,,-1908.0,1년치 존재,1,,,-43.27,26.42,392679.0,4410725.0,up,69.9,3065.0,1165.0,mixed,bull_cross,-59140.0,-134896.0,0.0,0.0,KOSDAQ,3065,722,4410725,11.2,소프트웨어,False,
128660,피제이메탈,0.9019,707.81,2293.49,2544.86,3489.57,,,,52.54,91.71,122.27,,,,37.12,,,,37.12,33.32,,,,33.32,1년치 존재,1,,,19.02,110.98,48034.0,56409.0,down,35.5,3100.0,2575.0,mixed,bear,22313.0,-47843.0,16535.0,30675.0,KOSDAQ,2810,697,56409,1.2,비철금속,False,
460940,피앤에스로보틱스,1.0,-267.88,,71.05,76.39,90.0,,,,16.17,10.02,15.0,,,7.52,17.82,,,17.82,-38.03,49.7,,,49.7,2년치 존재,2,,,6.61,5.4,74424.0,44552.0,up,49.8,5830.0,3890.0,up,bull,-18615.0,-8241.0,0.0,0.0,KOSDAQ,5090,685,44552,0.6,건강관리장비와용품,False,
217330,싸이토젠,,-81.28,31.84,109.11,260.55,,,,-117.92,-106.66,-81.63,,,,138.8,,,,138.8,23.47,,,,23.47,1년치 존재,1,,,-27.68,62.23,53332.0,38021.0,down,40.9,3675.0,2825.0,down,bull,-41442.0,-142341.0,-5303.0,1242.0,KOSDAQ,3005,695,38021,0.7,건강관리업체및서비스,False,
038460,바이오스마트,1.0,527.5,4561.64,4843.1,4827.76,,,,100.85,202.35,225.69,,,,-0.32,,,,-0.32,11.53,,,,11.53,1년치 존재,1,,,9.44,74.94,100832.0,69459.0,up,58.3,2930.0,2430.0,up,bull,-21181.0,-92561.0,0.0,0.0,KOSDAQ,2850,720,69459,0.7,전기장비,False,
214260,라파스,,152.27,279.36,272.15,309.88,338.0,,,-40.5,-34.63,-30.34,,,,13.86,9.07,,,13.86,12.39,,,,12.39,2년치 존재,2,,,-19.33,146.81,13898.0,8679.0,down,36.2,9490.0,7540.0,down,bear,-151.0,-58002.0,0.0,20.0,KOSDAQ,7640,682,8679,0.6,화장품,False,
0004V0,엔비알모션,,236.9,,638.41,630.94,,,,,-41.03,-39.28,,,,-1.17,,,,-1.17,4.27,,,,4.27,1년치 존재,1,,,-50.87,133.17,219952.0,331134.0,up,55.8,7890.0,4720.0,mixed,bull,-4146.0,-19265.0,-3618.0,-19308.0,KOSDAQ,6310,695,331134,1.5,기계,False,
413390,엠오티,1.0,160.59,737.3,848.57,754.54,,,,43.04,64.99,44.09,,,,-11.08,,,,-11.08,-32.16,,,,-32.16,1년치 존재,1,,,9.65,133.99,25168.0,27195.0,down,33.8,7820.0,5230.0,mixed,bear,-12847.0,-53808.0,0.0,77766.0,KOSDAQ,6140,693,27195,1.1,전기제품,False,
347000,센코,1.0,-168.67,339.52,358.62,367.25,,,,22.46,27.18,25.05,,,,2.41,,,,2.41,-7.84,,,,-7.84,1년치 존재,1,,,14.11,23.39,40668.0,23154.0,down,42.8,1935.0,1500.0,mixed,bear,-3189.0,-23284.0,0.0,143.0,KOSDAQ,1830,692,23154,0.6,전자장비와기기,False,
171120,라이온켐텍,1.0,-393.16,1307.83,1418.12,1302.72,,,,77.95,93.76,113.72,,,,-8.14,,,,-8.14,21.29,,,,21.29,1년치 존재,1,,,12.13,16.81,39397.0,57238.0,up,46.0,2085.0,1898.0,down,bull,-87487.0,-127892.0,-11930.0,-48514.0,KOSDAQ,1998,717,57238,1.5,건축자재,False,
123010,MSDI,,9.12,322.89,393.51,383.76,,,,-101.23,-68.79,2.08,,,,-2.48,,,,-2.48,103.02,,,,103.02,1년치 존재,1,,,-0.81,85.5,170091.0,704153.0,up,70.6,5303.0,1974.0,mixed,bull,33707.0,18532.0,346.0,891.0,KOSDAQ,3360,679,704153,4.1,핸드셋,False,
196490,디에이테크놀로지,,90.05,895.35,416.56,333.22,,,,-444.59,-165.43,-64.61,,,,-20.01,,,,-20.01,60.94,,,,60.94,1년치 존재,1,,,-81.92,193.68,,,,,,,,,0.0,0.0,0.0,0.0,KOSDAQ,6090,691,0,,전기제품,False,
054620,APS,0.9106,399.15,410.47,939.65,848.67,,,,-186.04,-226.38,-68.49,,,,-9.68,,,,-9.68,69.75,,,,69.75,1년치 존재,1,,,5.24,67.81,19697.0,26654.0,down,40.0,4390.0,3635.0,down,bull,-6479.0,-41924.0,0.0,-6327.0,KOSDAQ,3750,690,26654,1.4,반도체와반도체장비,False,
054040,한국컴퓨터,1.0,565.02,3717.43,4210.25,4177.73,,,,238.02,121.58,228.61,,,,-0.77,,,,-0.77,88.03,,,,88.03,1년치 존재,1,,,16.41,77.42,23455.0,47920.0,down,38.9,5220.0,4380.0,down,bull,-33734.0,-95523.0,-1.0,-96.0,KOSDAQ,4400,707,47920,2.0,디스플레이장비및부품,False,
067170,오텍,,2289.1,9597.47,9092.32,8521.39,,,,-97.65,-148.77,-22.63,,,,-6.28,,,,-6.28,84.79,,,,84.79,1년치 존재,1,,,-17.3,381.23,325530.0,234972.0,down,47.9,3160.0,1738.0,mixed,bear,3861.0,157335.0,4534.0,-37944.0,KOSDAQ,2455,674,234972,0.7,기계,False,
228340,동양파일,,-119.73,710.57,565.63,559.26,,,,44.93,-44.16,-47.48,,,,-1.13,,,,-1.13,-7.52,,,,-7.52,1년치 존재,1,,,-0.01,6.18,2852263.0,344285.0,up,48.5,6240.0,2305.0,up,bear,-61456.0,-324592.0,0.0,11000.0,KOSDAQ,3440,688,344285,0.1,건축자재,False,
302430,이노메트리,1.0,-200.2,837.84,529.96,385.68,802.0,890.0,,82.09,-72.28,-57.03,28.0,45.0,,-27.22,107.94,10.97,,107.94,21.1,149.1,60.71,,149.1,3년치 존재,3,,,-6.43,36.75,749266.0,62934.0,down,49.8,8810.0,4220.0,mixed,bear,-14566.0,-40084.0,509.0,726.0,KOSDAQ,7170,703,62934,0.1,전기제품,True,2026-09-10
277880,티에스아이,1.0,349.16,2611.27,2719.87,2646.53,,,,19.92,156.3,82.45,,,,-2.7,,,,-2.7,-47.25,,,,-47.25,1년치 존재,1,,,13.76,123.97,39993.0,27425.0,down,46.4,3775.0,2610.0,mixed,bear,-6934.0,-39506.0,-3.0,-8914.0,KOSDAQ,3465,688,27425,0.7,전자장비와기기,False,
097800,윈팩,,495.09,862.05,741.41,755.48,,,,-228.57,-232.72,-142.89,,,,1.9,,,,1.9,38.6,,,,38.6,1년치 존재,1,,,-12.75,114.33,85110.0,233014.0,up,72.8,2480.0,1385.0,up,bull,125398.0,133193.0,0.0,0.0,KOSDAQ,2465,673,233014,2.7,반도체와반도체장비,False,
067370,선바이오,,254.36,122.92,86.83,136.73,,,,51.92,-5.33,50.36,,,,57.47,,,,57.47,1044.84,,,,1044.84,1년치 존재,1,,,15.55,114.16,7402.0,12240.0,down,32.3,6700.0,5610.0,down,bear,-7946.0,19984.0,-415.0,27.0,KOSDAQ,5610,685,12240,1.7,생물공학,False,
041910,폴라리스AI파마,,-60.1,642.15,596.02,555.43,,,,53.44,1.76,31.89,,,,-6.81,,,,-6.81,1711.93,,,,1711.93,1년치 존재,1,,,10.25,33.01,28711.0,21253.0,down,42.6,5970.0,4480.0,up,bear,-14025.0,4129.0,0.0,1200.0,KOSDAQ,5270,700,21253,0.7,제약,False,
417790,트루엔,,-720.27,471.75,536.01,491.14,,,,113.88,154.57,132.55,,,,-8.37,,,,-8.37,-14.25,,,,-14.25,1년치 존재,1,,,10.93,5.34,14607.0,4506.0,down,42.9,7250.0,5240.0,mixed,bear,11069.0,42066.0,-13000.0,15536.0,KOSDAQ,6540,685,4506,0.3,전자장비와기기,False,
137080,나래나노텍,1.0,-541.84,529.26,404.26,544.97,,,,-149.91,-221.08,-88.38,,,,34.81,,,,34.81,60.02,,,,60.02,1년치 존재,1,,,66.08,15.48,8099.0,6423.0,down,49.0,6840.0,4800.0,mixed,bear,-5989.0,-6848.0,1.0,3.0,KOSDAQ,6190,663,6423,0.8,디스플레이장비및부품,False,
228670,레이,1.0,278.08,1458.82,798.43,1113.23,,,,61.18,-442.54,-97.88,,,,39.43,,,,39.43,77.88,,,,77.88,1년치 존재,1,,,12.46,123.36,39398.0,77352.0,down,37.7,6250.0,3940.0,down,bear,-46888.0,-91017.0,301.0,399.0,KOSDAQ,4360,682,77352,2.0,건강관리장비와용품,False,
091590,남화토건,0.9908,-98.76,717.96,566.67,726.92,,,,-43.75,-20.01,37.5,,,,28.28,,,,28.28,287.41,,,,287.41,1년치 존재,1,,,6.6,12.77,907718.0,120123.0,down,41.7,10610.0,3800.0,mixed,bear,17001.0,-28999.0,5000.0,32300.0,KOSDAQ,5930,696,120123,0.1,건설,False,
032850,비트컴퓨터,1.0,-251.41,334.59,370.75,359.83,,,,62.19,66.7,58.61,,,,-2.95,,,,-2.95,-12.13,,,,-12.13,1년치 존재,1,,,10.71,12.3,53048.0,51449.0,up,57.7,4230.0,3565.0,mixed,bull,-11676.0,-71073.0,59156.0,59313.0,KOSDAQ,4100,682,51449,1.0,건강관리기술,False,
010280,아이티센엔텍,0.9813,-18.78,3924.52,4417.76,5720.27,6363.0,7066.0,7792.0,84.09,94.38,208.71,354.0,402.0,467.0,29.48,11.24,11.05,10.27,29.48,121.14,69.61,13.56,16.17,121.14,4년치 존재,4,,,45.36,175.98,23436.0,12360.0,down,41.5,5630.0,4250.0,mixed,bear,-1876.0,-2609.0,-20395.0,-20395.0,KOSDAQ,5060,659,12360,0.5,IT서비스,False,
109860,동일금속,0.9994,-91.09,1104.45,859.85,917.07,,,,123.68,6.18,14.32,,,,6.65,,,,6.65,131.72,,,,131.72,1년치 존재,1,,,2.77,19.1,1707.0,416.0,up,50.1,7870.0,7130.0,up,bear,-27.0,-261.0,592.0,2196.0,KOSDAQ,7470,680,416,0.2,기계,False,
067570,엔브이에이치코리아,0.5757,7524.84,13714.13,15873.54,16238.9,,,,629.17,675.83,-218.7,,,,2.3,,,,2.3,-132.36,,,,-132.36,1년치 존재,1,,,-16.16,384.64,76185.0,43170.0,down,41.7,1845.0,1612.0,down,bear,-101190.0,-199552.0,2991.0,43621.0,KOSDAQ,1645,694,43170,0.6,자동차부품,False,
004780,대륙제관,,-409.66,2711.02,2746.59,2665.62,,,,156.23,158.17,103.02,,,,-2.95,,,,-2.95,-34.87,,,,-34.87,1년치 존재,1,,,7.03,40.37,22970.0,39112.0,up,57.2,4335.0,3825.0,up,bull,-19743.0,-32451.0,754.0,1251.0,KOSDAQ,4260,677,39112,1.7,포장재,False,
043610,KT지니뮤직,0.6356,-794.18,3070.41,3016.15,3028.54,,,,153.61,121.93,161.69,,,,0.41,,,,0.41,32.61,,,,32.61,1년치 존재,1,,,-19.73,59.29,54545.0,72969.0,up,35.9,1428.0,1161.0,down,bull,-69166.0,-78979.0,0.0,0.0,KOSDAQ,1161,675,72969,1.3,방송과엔터테인먼트,False,
294140,레몬,,96.71,,72.88,74.57,,,,,-62.83,-71.45,,,,2.32,,,,2.32,-13.72,,,,-13.72,1년치 존재,1,,,-112.59,277.24,19549.0,25246.0,up,71.7,2775.0,1545.0,up,bull,5823.0,1323.0,0.0,0.0,KOSDAQ,2775,691,25246,1.3,화학,False,
0156T0,에이치엘지노믹스,,-374.98,248.11,281.67,288.77,,,,76.67,89.54,93.28,,,,2.52,,,,2.52,4.18,,,,4.18,1년치 존재,1,,,10.65,7.61,114771.0,65828.0,down,31.0,14790.0,8350.0,,bull,3637.0,81119.0,-5044.0,237.0,KOSDAQ,8350,650,65828,0.6,제약,False,
065170,비엘팜텍,,-23.38,245.25,88.06,65.06,,,,-67.93,-32.16,-28.25,,,,-26.12,,,,-26.12,12.16,,,,12.16,1년치 존재,1,,,-98.35,104.46,952179.0,1047239.0,up,49.7,4595.0,1863.0,mixed,bull,-110936.0,156237.0,0.0,2.0,KOSDAQ,2250,628,1047239,1.1,건강관리업체및서비스,False,
002800,신신제약,1.0,370.93,1025.86,1063.88,1137.78,,,,60.04,68.9,107.9,,,,6.95,,,,6.95,56.6,,,,56.6,1년치 존재,1,,,18.28,79.28,124009.0,18114.0,down,43.9,4700.0,4015.0,mixed,bear,-30318.0,-150772.0,0.0,0.0,KOSDAQ,4435,673,18114,0.1,제약,False,
303360,프로티아,,-136.61,82.28,105.15,151.2,217.0,,,1.64,15.02,37.21,60.0,,,43.79,43.52,,,43.79,147.74,61.25,,,147.74,2년치 존재,2,,,18.04,6.0,35615.0,15824.0,up,61.6,5400.0,3900.0,up,bull,-9663.0,56555.0,0.0,0.0,KOSDAQ,5350,689,15824,0.4,건강관리장비와용품,False,
008370,원풍,,-428.79,737.85,796.09,876.35,,,,51.04,45.48,65.96,,,,10.08,,,,10.08,45.03,,,,45.03,1년치 존재,1,,,9.95,15.29,6034.0,15501.0,up,74.4,5400.0,4690.0,up,bull,701.0,1498.0,0.0,0.0,KOSDAQ,5400,648,15501,2.6,화학,False,
061040,알에프텍,1.0,-196.17,3143.78,3583.23,2660.08,,,,50.4,18.12,-251.88,,,,-25.76,,,,-25.76,-1490.07,,,,-1490.07,1년치 존재,1,,,-15.33,63.88,5918.0,5742.0,down,57.2,8300.0,5970.0,up,bear_cross,-958.0,4641.0,0.0,0.0,KOSDAQ,7430,672,5742,1.0,핸드셋,False,
048770,TPC로보틱스,,329.65,861.77,864.44,863.28,,,,-51.58,-24.8,-23.0,,,,-0.13,,,,-0.13,7.26,,,,7.26,1년치 존재,1,,,-4.13,221.49,1724519.0,438023.0,up,61.6,4490.0,2430.0,up,bull,-7409.0,-848342.0,23.0,4838.0,KOSDAQ,4255,668,438023,0.3,기계,False,
153710,옵티팜,,14.49,173.73,196.36,223.45,,,,-26.31,-24.52,-24.14,,,,13.8,,,,13.8,1.55,,,,1.55,1년치 존재,1,,,-7.35,62.8,4080.0,9911.0,down,44.8,4900.0,4290.0,mixed,bear,-5619.0,-12056.0,0.0,290.0,KOSDAQ,4680,687,9911,2.4,제약,False,
041460,한국전자인증,1.0,-182.42,383.41,370.87,367.46,,,,31.41,47.25,67.27,,,,-0.92,,,,-0.92,42.37,,,,42.37,1년치 존재,1,,,9.1,35.05,48265.0,17741.0,up,43.2,3685.0,3140.0,mixed,bear,-8531.0,-122987.0,-1976.0,65697.0,KOSDAQ,3405,647,17741,0.4,IT서비스,False,
214680,디알텍,,541.05,924.39,975.59,1163.04,,,,-1.49,-121.05,-138.94,,,,19.21,,,,19.21,-14.78,,,,-14.78,1년치 존재,1,,,-16.36,178.06,336616.0,91616.0,up,43.0,6550.0,3600.0,down,bear,38748.0,-21568.0,53.0,344.0,KOSDAQ,3970,663,91616,0.3,건강관리장비와용품,False,
147760,피엠티,,22.52,330.43,243.93,252.88,,,,-52.66,-131.0,-203.96,,,,3.67,,,,3.67,-55.69,,,,-55.69,1년치 존재,1,,,-36.73,109.12,77218.0,80608.0,up,52.8,5000.0,2325.0,down,bull,161746.0,228431.0,-148059.0,-223575.0,KOSDAQ,3310,662,80608,1.0,반도체와반도체장비,False,
483350,딜리셔스,1.0,-265.96,,251.49,306.67,,,,,-57.07,16.13,,,,21.94,,,,21.94,128.26,,,,128.26,1년치 존재,1,,,,55.89,835804.0,308066.0,up,31.5,5140.0,2780.0,,,56262.0,144883.0,102295.0,415705.0,KOSDAQ,3085,683,308066,0.4,IT서비스,False,
451220,아이엠티,1.0,5.42,64.7,135.65,329.44,500.0,,,-22.39,-21.61,1.59,40.0,,,142.86,51.77,,,142.86,107.36,2415.72,,,2415.72,2년치 존재,2,,,10.57,181.98,25494.0,46154.0,down,43.2,12620.0,6890.0,down,bull,4577.0,-6282.0,0.0,17.0,KOSDAQ,8150,642,46154,1.8,반도체와반도체장비,False,
104040,디에스엠,1.0,1142.26,,162.0,284.78,,,,,-63.14,-79.25,,,,75.79,,,,75.79,-25.51,,,,-25.51,1년치 존재,1,,,2.38,153.8,31813.0,42170.0,up,46.8,2880.0,1573.0,mixed,bull_cross,-3687.0,-62569.0,0.0,-11237.0,KOSDAQ,2450,657,42170,1.3,자동차부품,False,
033130,디지틀조선,1.0,-339.81,365.72,369.55,399.02,,,,21.75,23.65,55.09,,,,7.97,,,,7.97,132.94,,,,132.94,1년치 존재,1,,,10.5,15.41,40312.0,21121.0,up,39.3,2140.0,1736.0,down,bear,-58645.0,-208954.0,-2859.0,64021.0,KOSDAQ,1765,655,21121,0.5,IT서비스,False,
262260,에이프로,1.0,1211.96,2359.52,2001.56,1470.8,,,,155.14,33.61,-58.35,,,,-26.52,,,,-26.52,-273.61,,,,-273.61,1년치 존재,1,,,-12.74,381.42,50767.0,40872.0,up,68.1,4620.0,2200.0,up,bull,-43069.0,-67149.0,-165.0,-4104.0,KOSDAQ,4515,681,40872,0.8,전자장비와기기,False,
092040,아미코젠,,491.74,1599.04,1736.05,419.81,,,,20.56,-70.51,-171.39,,,,-75.82,,,,-75.82,-143.07,,,,-143.07,1년치 존재,1,,,-16.97,65.87,455411.0,229117.0,up,41.1,1527.0,839.0,down,bull_cross,148477.0,131583.0,-27519.0,28994.0,KOSDAQ,899,635,229117,0.5,생물공학,False,
014970,삼륭물산,1.0,145.84,862.8,940.5,942.56,,,,11.79,57.86,65.17,,,,0.22,,,,0.22,12.63,,,,12.63,1년치 존재,1,,,11.49,80.34,112119.0,27702.0,up,46.1,4730.0,3835.0,up,bear_cross,18963.0,-58947.0,0.0,0.0,KOSDAQ,4415,655,27702,0.2,포장재,False,
950220,네오이뮨텍,,-253.37,,1.7,0.95,,,,-556.18,-400.36,-252.2,,,,-44.12,,,,-44.12,37.01,,,,37.01,1년치 존재,1,,,-61.2,35.06,839602.0,280469.0,down,42.0,3050.0,1193.0,mixed,bear,37471.0,-26183.0,2500.0,51998.0,KOSDAQ,1900,650,280469,0.3,제약,False,
019540,일지테크,1.0,1830.49,6284.86,7572.95,8550.63,,,,354.16,244.47,480.24,,,,12.91,,,,12.91,96.44,,,,96.44,1년치 존재,1,,,25.64,234.77,34192.0,22685.0,down,31.3,6810.0,5000.0,down,bull,-2277.0,-75750.0,-9969.0,-7425.0,KOSDAQ,5000,676,22685,0.7,자동차부품,False,
241790,티이엠씨씨엔에스,0.9869,79.92,1403.37,1935.32,1680.41,,,,133.24,59.25,89.98,,,,-13.17,,,,-13.17,51.86,,,,51.86,1년치 존재,1,,,1.27,70.02,89949.0,150390.0,down,63.2,6480.0,4320.0,up,bear,-53219.0,-60105.0,40000.0,140263.0,KOSDAQ,6300,630,150390,1.7,반도체와반도체장비,False,
417970,모델솔루션,1.0,-330.48,647.19,680.34,765.02,,,,21.81,41.87,80.72,,,,12.45,,,,12.45,92.79,,,,92.79,1년치 존재,1,,,9.82,34.72,8581.0,13582.0,up,49.3,11770.0,9300.0,mixed,bull,-2660.0,-27837.0,2.0,8.0,KOSDAQ,10540,674,13582,1.6,기계,False,
067920,이글루,1.0,-486.14,1050.72,1112.17,1432.57,,,,75.37,60.68,160.09,,,,28.81,,,,28.81,163.83,,,,163.83,1년치 존재,1,,,-0.47,31.83,88453.0,40138.0,up,61.5,6130.0,4890.0,up,bull,-31995.0,-101311.0,2434.0,-877.0,KOSDAQ,5900,649,40138,0.5,IT서비스,False,
100030,인지소프트,1.0,-1309.1,242.05,188.9,189.22,,,,38.09,10.62,23.4,,,,0.17,,,,0.17,120.34,,,,120.34,1년치 존재,1,,,76.8,18.9,8752.0,10227.0,down,47.6,20800.0,16200.0,mixed,bear,-9783.0,9964.0,0.0,-540.0,KOSDAQ,19750,649,10227,1.2,소프트웨어,False,
123420,위메이드플레이,0.8986,-376.39,1216.79,1204.12,1252.65,,,,-4.36,10.54,107.44,,,,4.03,,,,4.03,919.35,,,,919.35,1년치 존재,1,,,4.21,17.69,26053.0,13517.0,up,55.6,7850.0,5230.0,up,bull,-2253.0,19820.0,4.0,15.0,KOSDAQ,6470,673,13517,0.5,게임엔터테인먼트,False,
347860,알체라,,-118.46,115.61,172.51,147.96,,,,-185.2,-104.32,-102.49,,,,-14.23,,,,-14.23,1.75,,,,1.75,1년치 존재,1,,,-14.53,77.69,123276.0,112733.0,up,62.6,1562.0,1226.0,mixed,bull,59589.0,304486.0,-571.0,-364610.0,KOSDAQ,1477,623,112733,0.9,소프트웨어,False,
424960,스마트레이더시스템,,-253.11,40.76,47.37,93.97,118.0,,,-53.73,-67.56,-52.7,-26.0,,,98.37,25.57,,,98.37,22.0,50.66,,,50.66,2년치 존재,2,,,-40.41,104.42,14533.0,6155.0,up,51.8,4300.0,2945.0,up,bull,4058.0,-3392.0,102.0,-2693.0,KOSDAQ,3925,647,6155,0.4,자동차부품,False,
318160,셀바이오휴먼텍,1.0,90.67,273.24,284.19,510.66,,,,31.49,40.37,93.17,,,,79.69,,,,79.69,130.79,,,,130.79,1년치 존재,1,,,19.51,44.71,61428.0,9102.0,up,57.9,7750.0,5470.0,up,bull,14894.0,105102.0,-10053.0,-5509.0,KOSDAQ,7180,670,9102,0.1,화장품,False,
241690,유니테크노,1.0,537.16,1018.94,1051.34,1071.6,,,,114.44,81.17,20.55,,,,1.93,,,,1.93,-74.68,,,,-74.68,1년치 존재,1,,,-0.08,79.41,27470.0,12634.0,down,44.2,2820.0,2200.0,mixed,bear,-12812.0,-33941.0,1304.0,-13076.0,KOSDAQ,2525,618,12634,0.5,자동차부품,False,
290660,다이나믹솔루션,,-60.78,266.14,172.75,160.53,,,,-17.78,-34.07,-29.02,,,,-7.07,,,,-7.07,14.82,,,,14.82,1년치 존재,1,,,-14.14,74.88,744838.0,555233.0,up,40.7,2185.0,1273.0,mixed,bear,-16824.0,26673.0,-3468.0,23293.0,KOSDAQ,1507,646,555233,0.7,건강관리장비와용품,False,
205470,휴마시스,,-1564.25,138.27,254.13,301.13,,,,-523.55,-105.59,-105.53,,,,18.49,,,,18.49,0.06,,,,0.06,1년치 존재,1,,,-7.14,40.3,75357.0,45558.0,down,39.4,3310.0,1910.0,mixed,bear,-50084.0,-139105.0,-179.0,-174.0,KOSDAQ,2605,643,45558,0.6,생명과학도구및서비스,False,
006140,피제이전자,,33.94,1668.44,1692.99,1785.52,,,,74.13,107.81,109.6,,,,5.47,,,,5.47,1.66,,,,1.66,1년치 존재,1,,,8.51,41.71,26664.0,37595.0,up,37.0,5070.0,4150.0,mixed,bear,-36002.0,-69214.0,435.0,20979.0,KOSDAQ,4455,662,37595,1.4,건강관리장비와용품,False,
126880,제이엔케이글로벌,1.0,-270.22,1667.06,1386.38,1472.93,,,,41.38,36.42,31.54,,,,6.24,,,,6.24,-13.4,,,,-13.4,1년치 존재,1,,,2.44,64.04,37152.0,133931.0,up,59.0,3060.0,2430.0,mixed,bull,22887.0,5102.0,64.0,53.0,KOSDAQ,2655,615,133931,3.6,석유와가스,False,
299170,더블유에스아이,1.0,46.58,308.77,404.11,517.06,,,,33.43,38.5,39.16,,,,27.95,,,,27.95,1.71,,,,1.71,1년치 존재,1,,,-1.45,40.04,299900.0,3851327.0,up,77.8,1545.0,1081.0,mixed,bull,-60922.0,-311768.0,0.0,0.0,KOSDAQ,1545,641,3851327,12.8,제약,False,
082210,옵트론텍,1.0,1191.2,2329.99,2179.58,1957.37,2287.0,2630.0,,100.81,-44.47,-31.1,140.0,237.0,,-10.2,16.84,15.0,,16.84,30.07,550.16,69.29,,550.16,3년치 존재,3,,,-32.25,339.2,56080.0,35516.0,up,56.5,2140.0,1500.0,mixed,bull,6387.0,49060.0,0.0,-798.0,KOSDAQ,1817,635,35516,0.6,전자장비와기기,False,
212710,아이에스티이,1.0,227.47,271.97,410.87,322.21,619.0,,,-7.1,6.38,-58.41,90.0,,,-21.58,92.11,,,92.11,-1015.52,254.08,,,254.08,2년치 존재,2,,,-5.18,152.13,52366.0,100413.0,down,38.6,10700.0,6090.0,down,bear,22482.0,-81942.0,-325.0,-17736.0,KOSDAQ,6750,656,100413,1.9,반도체와반도체장비,False,
