종목코드,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,지배비율,순차입금,시가총액,현재가,PER,업종,시장
001800,33931.26,39428.0,40128.0,42150.0,4877.29,6071.0,6291.0,6750.0,0.36,-12314.71,14528,24150,,식품,KOSPI
280360,42159.53,44753.5,46718.71,48409.36,1095.19,2149.71,2412.86,2662.55,1.0,11547.69,11736,127500,,식품,KOSPI
302440,6513.68,6932.5,7617.5,8263.0,-1235.02,-1054.0,-400.5,-240.0,1.0,-2892.36,28048,35750,,제약,KOSPI
004000,17526.83,21190.86,20897.71,21641.57,743.61,1631.29,1657.86,1807.71,1.0,-4418.46,11507,44600,,화학,KOSPI
000120,122846.52,132513.55,137548.64,143196.27,5080.81,4698.18,5340.18,5899.18,0.9451,38229.46,16151,70800,,항공화물운송과물류,KOSPI
004800,24317.09,26120.0,26903.33,29156.67,3930.21,5440.0,5300.0,5786.67,0.8386,13984.24,27287,163000,,복합기업,KOSPI
034220,258100.82,250480.86,255001.29,263030.0,5169.77,8299.43,12937.0,15783.43,0.9456,119989.1,42850,8570,,디스플레이패널,KOSPI
001430,36515.85,41065.08,44269.0,46276.0,984.12,1663.31,2255.15,2616.92,0.9928,12059.87,15779,44000,,철강,KOSPI
020560,72668.5,,,,-3451.9,,,,0.631,60195.1,15841,7690,,항공사,KOSPI
181710,25162.34,29815.45,33224.55,37991.22,1324.34,1992.27,2526.0,3315.78,0.7846,-4584.32,18169,56200,,IT서비스,KOSPI
017960,9088.1,9571.25,10051.25,10803.0,1309.51,1832.25,1988.5,2195.0,1.0,-1635.39,10723,20750,,조선,KOSPI
093370,4715.64,6908.0,7659.0,8951.0,253.5,765.0,1057.0,1230.0,0.8701,2632.79,14973,13960,,화학,KOSPI
001740,67451.27,69241.0,70688.25,72422.5,862.93,1107.75,1366.0,1503.75,0.9823,14693.46,12357,6160,,복합기업,KOSPI
282330,90612.16,95096.88,99145.88,103002.36,2539.47,3069.63,3402.75,3671.21,0.9988,-4201.09,24163,139800,,백화점과일반상점,KOSPI
003530,30945.78,,,,1477.01,,,,1.0,,10127,4720,,증권,KOSPI
016360,148739.02,277355.0,236345.0,243245.0,13756.73,23030.41,20903.71,21395.81,0.9995,,78673,88100,,증권,KOSPI
